,user_id,item_id,term,length_of_stay_bucket,rate_plan,room_segment,n_people_bucket,weekend_stay
412,796,53,OffSeason,[2-3],Nonref,[160-260],[2-2],True
413,797,53,OffSeason,[2-3],Nonref,[160-260],[2-2],True
414,798,135,OffSeason,[2-3],Nonref,[160-260],[1-1],True
415,799,53,OffSeason,[2-3],Nonref,[160-260],[2-2],True
416,800,17,OffSeason,[2-3],Standard,[160-260],[1-1],True
417,801,135,OffSeason,[2-3],Nonref,[160-260],[1-1],True
418,802,123,MayLongWeekend,[2-3],Standard,[160-260],[3-4],True
419,803,24,OffSeason,[4-7],Standard,[160-260],[2-2],True
420,804,99,LowSeason,[4-7],Nonref,[160-260],[5-inf],True
421,805,136,OffSeason,[0-1],Nonref,[260-360],[1-1],False
422,806,49,OffSeason,[2-3],Nonref,[160-260],[3-4],True
423,807,17,OffSeason,[2-3],Standard,[160-260],[1-1],True
424,808,49,OffSeason,[2-3],Nonref,[160-260],[3-4],True
425,809,6,OffSeason,[2-3],Standard,[260-360],[5-inf],True
426,811,49,OffSeason,[2-3],Nonref,[160-260],[3-4],True
427,813,137,HighSeason,[4-7],Standard,[260-360],[3-4],True
428,814,55,OffSeason,[2-3],Nonref,[160-260],[3-4],False
429,815,14,OffSeason,[4-7],Standard,[160-260],[3-4],True
430,816,49,OffSeason,[2-3],Nonref,[160-260],[3-4],True
431,817,138,LowSeason,[4-7],Nonref,[160-260],[3-4],True
432,818,24,OffSeason,[4-7],Standard,[160-260],[2-2],True
433,819,72,OffSeason,[4-7],Nonref,[160-260],[3-4],True
434,820,14,OffSeason,[4-7],Standard,[160-260],[3-4],True
435,821,49,OffSeason,[2-3],Nonref,[160-260],[3-4],True
436,822,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
437,823,22,OffSeason,[2-3],Standard,[160-260],[2-2],True
438,824,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
439,706,17,OffSeason,[2-3],Standard,[160-260],[1-1],True
440,825,66,OffSeason,[2-3],Nonref,[0-160],[2-2],True
441,826,53,OffSeason,[2-3],Nonref,[160-260],[2-2],True
442,827,78,HighSeason,[2-3],Nonref,[260-360],[5-inf],True
443,828,49,OffSeason,[2-3],Nonref,[160-260],[3-4],True
444,829,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
445,830,53,OffSeason,[2-3],Nonref,[160-260],[2-2],True
446,832,68,OffSeason,[2-3],Nonref,[260-360],[5-inf],True
447,833,53,OffSeason,[2-3],Nonref,[160-260],[2-2],True
448,834,139,LowSeason,[2-3],Nonref,[160-260],[2-2],True
449,835,22,OffSeason,[2-3],Standard,[160-260],[2-2],True
450,836,17,OffSeason,[2-3],Standard,[160-260],[1-1],True
451,837,68,OffSeason,[2-3],Nonref,[260-360],[5-inf],True
452,838,74,OffSeason,[4-7],Nonref,[160-260],[2-2],False
453,839,53,OffSeason,[2-3],Nonref,[160-260],[2-2],True
454,840,49,OffSeason,[2-3],Nonref,[160-260],[3-4],True
455,841,83,LowSeason,[4-7],Standard,[0-160],[2-2],True
456,706,140,OffSeason,[0-1],Standard,[160-260],[1-1],True
457,842,106,OffSeason,[4-7],Nonref,[260-360],[3-4],True
458,843,141,LowSeason,[2-3],Standard,[260-360],[5-inf],True
459,844,32,OffSeason,[2-3],Standard,[160-260],[5-inf],True
460,129,49,OffSeason,[2-3],Nonref,[160-260],[3-4],True
461,845,22,OffSeason,[2-3],Standard,[160-260],[2-2],True
462,845,22,OffSeason,[2-3],Standard,[160-260],[2-2],True
463,846,98,LowSeason,[4-7],Standard,[260-360],[5-inf],True
464,847,142,MayLongWeekend,[4-7],Standard,[160-260],[2-2],True
465,848,53,OffSeason,[2-3],Nonref,[160-260],[2-2],True
466,849,59,OffSeason,[2-3],Nonref,[160-260],[5-inf],True
467,850,143,OffSeason,[2-3],Nonref,[0-160],[2-2],False
468,851,6,OffSeason,[2-3],Standard,[260-360],[5-inf],True
469,852,72,OffSeason,[4-7],Nonref,[160-260],[3-4],True
470,853,6,OffSeason,[2-3],Standard,[260-360],[5-inf],True
471,854,144,MayLongWeekend,[2-3],Standard,[160-260],[5-inf],True
472,855,53,OffSeason,[2-3],Nonref,[160-260],[2-2],True
473,856,12,LowSeason,[4-7],Standard,[160-260],[3-4],True
474,857,14,OffSeason,[4-7],Standard,[160-260],[3-4],True
475,858,72,OffSeason,[4-7],Nonref,[160-260],[3-4],True
476,859,28,OffSeason,[4-7],Standard,[160-260],[3-4],False
477,860,72,OffSeason,[4-7],Nonref,[160-260],[3-4],True
478,861,49,OffSeason,[2-3],Nonref,[160-260],[3-4],True
479,862,51,OffSeason,[2-3],Nonref,[160-260],[2-2],False
480,863,112,LowSeason,[4-7],Nonref,[160-260],[2-2],True
481,863,138,LowSeason,[4-7],Nonref,[160-260],[3-4],True
482,864,145,Easter,[4-7],Nonref,[160-260],[3-4],True
483,865,54,OffSeason,[4-7],Nonref,[160-260],[2-2],True
484,867,14,OffSeason,[4-7],Standard,[160-260],[3-4],True
485,868,49,OffSeason,[2-3],Nonref,[160-260],[3-4],True
486,871,53,OffSeason,[2-3],Nonref,[160-260],[2-2],True
487,872,24,OffSeason,[4-7],Standard,[160-260],[2-2],True
488,873,53,OffSeason,[2-3],Nonref,[160-260],[2-2],True
489,874,28,OffSeason,[4-7],Standard,[160-260],[3-4],False
490,876,146,OffSeason,[2-3],Nonref,[260-360],[2-2],False
491,878,53,OffSeason,[2-3],Nonref,[160-260],[2-2],True
492,879,49,OffSeason,[2-3],Nonref,[160-260],[3-4],True
493,880,33,OffSeason,[2-3],Standard,[260-360],[2-2],True
494,881,14,OffSeason,[4-7],Standard,[160-260],[3-4],True
495,882,22,OffSeason,[2-3],Standard,[160-260],[2-2],True
496,883,147,OffSeason,[4-7],Nonref,[160-260],[1-1],True
497,884,49,OffSeason,[2-3],Nonref,[160-260],[3-4],True
498,885,49,OffSeason,[2-3],Nonref,[160-260],[3-4],True
499,886,53,OffSeason,[2-3],Nonref,[160-260],[2-2],True
500,888,49,OffSeason,[2-3],Nonref,[160-260],[3-4],True
501,889,55,OffSeason,[2-3],Nonref,[160-260],[3-4],False
502,890,53,OffSeason,[2-3],Nonref,[160-260],[2-2],True
503,891,53,OffSeason,[2-3],Nonref,[160-260],[2-2],True
504,892,148,Easter,[4-7],Nonref,[260-360],[5-inf],True
505,893,53,OffSeason,[2-3],Nonref,[160-260],[2-2],True
506,894,22,OffSeason,[2-3],Standard,[160-260],[2-2],True
507,895,59,OffSeason,[2-3],Nonref,[160-260],[5-inf],True
508,896,149,OffSeason,[0-1],Nonref,[160-260],[3-4],False
509,897,53,OffSeason,[2-3],Nonref,[160-260],[2-2],True
510,898,68,OffSeason,[2-3],Nonref,[260-360],[5-inf],True
511,899,34,OffSeason,[2-3],Standard,[160-260],[3-4],False
512,900,150,LowSeason,[8-inf],Standard,[160-260],[2-2],True
513,901,16,OffSeason,[4-7],Standard,[260-360],[5-inf],True
514,902,151,OffSeason,[2-3],Nonref,[160-260],[1-1],False
515,706,79,OffSeason,[4-7],Standard,[0-160],[2-2],True
516,904,123,MayLongWeekend,[2-3],Standard,[160-260],[3-4],True
517,905,53,OffSeason,[2-3],Nonref,[160-260],[2-2],True
518,906,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
519,907,72,OffSeason,[4-7],Nonref,[160-260],[3-4],True
520,908,49,OffSeason,[2-3],Nonref,[160-260],[3-4],True
521,909,152,LowSeason,[2-3],Nonref,[260-360],[2-2],False
522,910,49,OffSeason,[2-3],Nonref,[160-260],[3-4],True
523,912,84,OffSeason,[2-3],Nonref,[260-360],[3-4],True
524,913,47,Easter,[2-3],Nonref,[160-260],[3-4],True
525,913,47,Easter,[2-3],Nonref,[160-260],[3-4],True
526,915,67,HighSeason,[4-7],Standard,[160-260],[3-4],True
527,916,146,OffSeason,[2-3],Nonref,[260-360],[2-2],False
528,917,54,OffSeason,[4-7],Nonref,[160-260],[2-2],True
529,918,32,OffSeason,[2-3],Standard,[160-260],[5-inf],True
530,919,21,OffSeason,[2-3],Standard,[160-260],[2-2],False
531,920,53,OffSeason,[2-3],Nonref,[160-260],[2-2],True
532,922,47,Easter,[2-3],Nonref,[160-260],[3-4],True
533,923,54,OffSeason,[4-7],Nonref,[160-260],[2-2],True
534,924,153,LowSeason,[2-3],Standard,[160-260],[2-2],True
535,706,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
536,926,53,OffSeason,[2-3],Nonref,[160-260],[2-2],True
537,927,53,OffSeason,[2-3],Nonref,[160-260],[2-2],True
538,930,34,OffSeason,[2-3],Standard,[160-260],[3-4],False
539,931,53,OffSeason,[2-3],Nonref,[160-260],[2-2],True
540,932,85,HighSeason,[4-7],Nonref,[160-260],[2-2],True
541,933,154,HighSeason,[4-7],Nonref,[160-260],[3-4],True
542,935,155,LowSeason,[2-3],Standard,[160-260],[3-4],True
543,936,54,OffSeason,[4-7],Nonref,[160-260],[2-2],True
544,937,85,HighSeason,[4-7],Nonref,[160-260],[2-2],True
545,938,49,OffSeason,[2-3],Nonref,[160-260],[3-4],True
546,939,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
547,940,49,OffSeason,[2-3],Nonref,[160-260],[3-4],True
548,941,22,OffSeason,[2-3],Standard,[160-260],[2-2],True
549,942,156,OffSeason,[2-3],Standard,[260-360],[2-2],False
550,942,35,OffSeason,[2-3],Standard,[260-360],[3-4],False
551,943,67,HighSeason,[4-7],Standard,[160-260],[3-4],True
552,944,49,OffSeason,[2-3],Nonref,[160-260],[3-4],True
553,945,157,MayLongWeekend,[2-3],Standard,[160-260],[3-4],False
554,946,22,OffSeason,[2-3],Standard,[160-260],[2-2],True
555,947,53,OffSeason,[2-3],Nonref,[160-260],[2-2],True
556,948,53,OffSeason,[2-3],Nonref,[160-260],[2-2],True
557,949,37,OffSeason,[4-7],Standard,[160-260],[1-1],True
558,950,37,OffSeason,[4-7],Standard,[160-260],[1-1],True
559,951,54,OffSeason,[4-7],Nonref,[160-260],[2-2],True
560,952,18,MayLongWeekend,[4-7],Standard,[160-260],[3-4],True
561,953,21,OffSeason,[2-3],Standard,[160-260],[2-2],False
562,954,49,OffSeason,[2-3],Nonref,[160-260],[3-4],True
563,955,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
564,956,55,OffSeason,[2-3],Nonref,[160-260],[3-4],False
565,957,49,OffSeason,[2-3],Nonref,[160-260],[3-4],True
566,958,79,OffSeason,[4-7],Standard,[0-160],[2-2],True
567,959,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
568,960,22,OffSeason,[2-3],Standard,[160-260],[2-2],True
569,115,158,OffSeason,[4-7],Standard,[160-260],[1-1],False
570,961,28,OffSeason,[4-7],Standard,[160-260],[3-4],False
571,962,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
572,963,159,Easter,[2-3],Nonref,[160-260],[3-4],False
573,949,37,OffSeason,[4-7],Standard,[160-260],[1-1],True
574,964,35,OffSeason,[2-3],Standard,[260-360],[3-4],False
575,965,66,OffSeason,[2-3],Nonref,[0-160],[2-2],True
576,966,34,OffSeason,[2-3],Standard,[160-260],[3-4],False
577,967,49,OffSeason,[2-3],Nonref,[160-260],[3-4],True
578,968,84,OffSeason,[2-3],Nonref,[260-360],[3-4],True
579,969,160,OffSeason,[8-inf],Nonref,[160-260],[5-inf],True
580,970,22,OffSeason,[2-3],Standard,[160-260],[2-2],True
581,929,53,OffSeason,[2-3],Nonref,[160-260],[2-2],True
582,971,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
583,972,138,LowSeason,[4-7],Nonref,[160-260],[3-4],True
584,973,14,OffSeason,[4-7],Standard,[160-260],[3-4],True
585,974,53,OffSeason,[2-3],Nonref,[160-260],[2-2],True
586,975,53,OffSeason,[2-3],Nonref,[160-260],[2-2],True
587,976,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
588,977,133,OffSeason,[4-7],Standard,[160-260],[5-inf],True
589,978,22,OffSeason,[2-3],Standard,[160-260],[2-2],True
590,979,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
591,980,161,Easter,[2-3],Nonref,[260-360],[3-4],True
592,981,49,OffSeason,[2-3],Nonref,[160-260],[3-4],True
593,982,16,OffSeason,[4-7],Standard,[260-360],[5-inf],True
594,983,72,OffSeason,[4-7],Nonref,[160-260],[3-4],True
595,984,49,OffSeason,[2-3],Nonref,[160-260],[3-4],True
596,985,141,LowSeason,[2-3],Standard,[260-360],[5-inf],True
597,986,62,OffSeason,[4-7],Nonref,[260-360],[5-inf],True
598,987,72,OffSeason,[4-7],Nonref,[160-260],[3-4],True
599,988,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
600,989,72,OffSeason,[4-7],Nonref,[160-260],[3-4],True
601,990,55,OffSeason,[2-3],Nonref,[160-260],[3-4],False
602,992,162,OffSeason,[4-7],Standard,[160-260],[5-inf],False
603,992,162,OffSeason,[4-7],Standard,[160-260],[5-inf],False
604,993,163,MayLongWeekend,[2-3],Nonref,[260-360],[5-inf],True
605,994,49,OffSeason,[2-3],Nonref,[160-260],[3-4],True
606,995,49,OffSeason,[2-3],Nonref,[160-260],[3-4],True
607,997,164,HighSeason,[4-7],Nonref,[260-360],[3-4],True
608,998,72,OffSeason,[4-7],Nonref,[160-260],[3-4],True
609,999,165,OffSeason,[4-7],Nonref,[160-260],[1-1],False
610,1000,49,OffSeason,[2-3],Nonref,[160-260],[3-4],True
611,1001,49,OffSeason,[2-3],Nonref,[160-260],[3-4],True
612,1002,49,OffSeason,[2-3],Nonref,[160-260],[3-4],True
613,1003,166,MayLongWeekend,[2-3],Nonref,[160-260],[5-inf],True
614,1004,72,OffSeason,[4-7],Nonref,[160-260],[3-4],True
615,1005,155,LowSeason,[2-3],Standard,[160-260],[3-4],True
616,1006,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
617,1007,32,OffSeason,[2-3],Standard,[160-260],[5-inf],True
618,1008,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
619,1008,6,OffSeason,[2-3],Standard,[260-360],[5-inf],True
620,1009,24,OffSeason,[4-7],Standard,[160-260],[2-2],True
621,1008,6,OffSeason,[2-3],Standard,[260-360],[5-inf],True
622,1012,167,LowSeason,[4-7],Nonref,[260-360],[5-inf],True
623,1013,17,OffSeason,[2-3],Standard,[160-260],[1-1],True
624,1014,49,OffSeason,[2-3],Nonref,[160-260],[3-4],True
625,1015,49,OffSeason,[2-3],Nonref,[160-260],[3-4],True
626,1016,14,OffSeason,[4-7],Standard,[160-260],[3-4],True
627,1017,49,OffSeason,[2-3],Nonref,[160-260],[3-4],True
628,1018,37,OffSeason,[4-7],Standard,[160-260],[1-1],True
629,1019,51,OffSeason,[2-3],Nonref,[160-260],[2-2],False
630,1020,53,OffSeason,[2-3],Nonref,[160-260],[2-2],True
631,1021,62,OffSeason,[4-7],Nonref,[260-360],[5-inf],True
632,1022,21,OffSeason,[2-3],Standard,[160-260],[2-2],False
633,1023,106,OffSeason,[4-7],Nonref,[260-360],[3-4],True
634,1024,12,LowSeason,[4-7],Standard,[160-260],[3-4],True
635,1026,62,OffSeason,[4-7],Nonref,[260-360],[5-inf],True
636,949,158,OffSeason,[4-7],Standard,[160-260],[1-1],False
637,1028,72,OffSeason,[4-7],Nonref,[160-260],[3-4],True
638,1029,55,OffSeason,[2-3],Nonref,[160-260],[3-4],False
639,1030,87,OffSeason,[2-3],Standard,[0-160],[2-2],False
640,1031,18,MayLongWeekend,[4-7],Standard,[160-260],[3-4],True
641,1032,68,OffSeason,[2-3],Nonref,[260-360],[5-inf],True
642,1033,47,Easter,[2-3],Nonref,[160-260],[3-4],True
643,1035,168,OffSeason,[4-7],Nonref,[160-260],[3-4],False
644,1036,169,OffSeason,[2-3],Nonref,[160-260],[5-inf],False
645,1038,34,OffSeason,[2-3],Standard,[160-260],[3-4],False
646,1039,24,OffSeason,[4-7],Standard,[160-260],[2-2],True
647,1040,49,OffSeason,[2-3],Nonref,[160-260],[3-4],True
648,1041,26,Easter,[2-3],Standard,[160-260],[3-4],True
649,1042,53,OffSeason,[2-3],Nonref,[160-260],[2-2],True
650,1043,54,OffSeason,[4-7],Nonref,[160-260],[2-2],True
651,1045,53,OffSeason,[2-3],Nonref,[160-260],[2-2],True
652,1046,22,OffSeason,[2-3],Standard,[160-260],[2-2],True
653,1013,158,OffSeason,[4-7],Standard,[160-260],[1-1],False
654,1047,59,OffSeason,[2-3],Nonref,[160-260],[5-inf],True
655,1048,49,OffSeason,[2-3],Nonref,[160-260],[3-4],True
656,1049,170,HighSeason,[2-3],Nonref,[160-260],[2-2],False
657,1004,171,OffSeason,[0-1],Standard,[160-260],[3-4],True
658,1051,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
659,1052,14,OffSeason,[4-7],Standard,[160-260],[3-4],True
660,1053,172,LowSeason,[2-3],Standard,[260-360],[5-inf],False
661,1054,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
662,1056,173,Easter,[4-7],Nonref,[160-260],[2-2],True
663,1057,87,OffSeason,[2-3],Standard,[0-160],[2-2],False
664,1058,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
665,1004,75,HighSeason,[2-3],Nonref,[160-260],[3-4],True
666,1059,63,OffSeason,[2-3],Standard,[0-160],[2-2],True
667,1060,159,Easter,[2-3],Nonref,[160-260],[3-4],False
668,1061,68,OffSeason,[2-3],Nonref,[260-360],[5-inf],True
669,1062,32,OffSeason,[2-3],Standard,[160-260],[5-inf],True
670,1063,138,LowSeason,[4-7],Nonref,[160-260],[3-4],True
671,1064,49,OffSeason,[2-3],Nonref,[160-260],[3-4],True
672,1066,174,HighSeason,[4-7],Standard,[260-360],[5-inf],False
673,1067,72,OffSeason,[4-7],Nonref,[160-260],[3-4],True
674,1068,141,LowSeason,[2-3],Standard,[260-360],[5-inf],True
675,1069,25,OffSeason,[2-3],Standard,[260-360],[3-4],True
676,1070,53,OffSeason,[2-3],Nonref,[160-260],[2-2],True
677,1071,26,Easter,[2-3],Standard,[160-260],[3-4],True
678,949,37,OffSeason,[4-7],Standard,[160-260],[1-1],True
679,706,37,OffSeason,[4-7],Standard,[160-260],[1-1],True
680,1072,55,OffSeason,[2-3],Nonref,[160-260],[3-4],False
681,1073,49,OffSeason,[2-3],Nonref,[160-260],[3-4],True
682,1074,34,OffSeason,[2-3],Standard,[160-260],[3-4],False
683,1075,54,OffSeason,[4-7],Nonref,[160-260],[2-2],True
684,1076,49,OffSeason,[2-3],Nonref,[160-260],[3-4],True
685,1077,87,OffSeason,[2-3],Standard,[0-160],[2-2],False
686,1078,175,MayLongWeekend,[2-3],Standard,[260-360],[5-inf],False
687,1079,24,OffSeason,[4-7],Standard,[160-260],[2-2],True
688,1080,24,OffSeason,[4-7],Standard,[160-260],[2-2],True
689,1081,14,OffSeason,[4-7],Standard,[160-260],[3-4],True
690,1004,22,OffSeason,[2-3],Standard,[160-260],[2-2],True
691,1082,53,OffSeason,[2-3],Nonref,[160-260],[2-2],True
692,1083,53,OffSeason,[2-3],Nonref,[160-260],[2-2],True
693,1084,69,Easter,[2-3],Standard,[160-260],[2-2],True
694,269,151,OffSeason,[2-3],Nonref,[160-260],[1-1],False
695,1085,49,OffSeason,[2-3],Nonref,[160-260],[3-4],True
696,1086,22,OffSeason,[2-3],Standard,[160-260],[2-2],True
697,1013,17,OffSeason,[2-3],Standard,[160-260],[1-1],True
698,1087,17,OffSeason,[2-3],Standard,[160-260],[1-1],True
699,1088,22,OffSeason,[2-3],Standard,[160-260],[2-2],True
700,1089,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
701,1090,98,LowSeason,[4-7],Standard,[260-360],[5-inf],True
702,1091,72,OffSeason,[4-7],Nonref,[160-260],[3-4],True
703,1092,123,MayLongWeekend,[2-3],Standard,[160-260],[3-4],True
704,1092,123,MayLongWeekend,[2-3],Standard,[160-260],[3-4],True
705,1093,49,OffSeason,[2-3],Nonref,[160-260],[3-4],True
706,1094,24,OffSeason,[4-7],Standard,[160-260],[2-2],True
707,1095,176,MayLongWeekend,[4-7],Nonref,[160-260],[5-inf],True
708,1096,52,OffSeason,[0-1],Standard,[160-260],[2-2],True
709,1097,55,OffSeason,[2-3],Nonref,[160-260],[3-4],False
710,1098,177,Easter,[4-7],Standard,[160-260],[2-2],True
711,1099,178,Easter,[2-3],Standard,[260-360],[5-inf],True
712,1100,63,OffSeason,[2-3],Standard,[0-160],[2-2],True
713,1101,133,OffSeason,[4-7],Standard,[160-260],[5-inf],True
714,1102,179,MayLongWeekend,[2-3],Nonref,[160-260],[3-4],False
715,1103,47,Easter,[2-3],Nonref,[160-260],[3-4],True
716,1104,138,LowSeason,[4-7],Nonref,[160-260],[3-4],True
717,1105,99,LowSeason,[4-7],Nonref,[160-260],[5-inf],True
718,1106,53,OffSeason,[2-3],Nonref,[160-260],[2-2],True
719,1107,24,OffSeason,[4-7],Standard,[160-260],[2-2],True
720,1108,22,OffSeason,[2-3],Standard,[160-260],[2-2],True
721,1109,24,OffSeason,[4-7],Standard,[160-260],[2-2],True
722,1110,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
723,1112,49,OffSeason,[2-3],Nonref,[160-260],[3-4],True
724,1112,53,OffSeason,[2-3],Nonref,[160-260],[2-2],True
725,1113,53,OffSeason,[2-3],Nonref,[160-260],[2-2],True
726,1114,34,OffSeason,[2-3],Standard,[160-260],[3-4],False
727,1115,103,OffSeason,[8-inf],Standard,[160-260],[1-1],True
728,1013,36,OffSeason,[2-3],Standard,[160-260],[1-1],False
729,1116,72,OffSeason,[4-7],Nonref,[160-260],[3-4],True
730,1117,180,Easter,[4-7],Nonref,[0-160],[2-2],True
731,1118,181,Easter,[2-3],Standard,[0-160],[2-2],True
732,1119,71,OffSeason,[4-7],Nonref,[0-160],[2-2],True
733,1120,30,OffSeason,[4-7],Standard,[260-360],[3-4],True
734,1121,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
735,1122,72,OffSeason,[4-7],Nonref,[160-260],[3-4],True
736,904,126,MayLongWeekend,[2-3],Nonref,[160-260],[2-2],True
737,1123,143,OffSeason,[2-3],Nonref,[0-160],[2-2],False
738,1124,68,OffSeason,[2-3],Nonref,[260-360],[5-inf],True
739,1125,28,OffSeason,[4-7],Standard,[160-260],[3-4],False
740,1126,55,OffSeason,[2-3],Nonref,[160-260],[3-4],False
741,1128,182,OffSeason,[4-7],Standard,[260-360],[5-inf],False
742,1129,53,OffSeason,[2-3],Nonref,[160-260],[2-2],True
743,1130,159,Easter,[2-3],Nonref,[160-260],[3-4],False
744,1131,183,Easter,[2-3],Standard,[160-260],[2-2],False
745,1132,55,OffSeason,[2-3],Nonref,[160-260],[3-4],False
746,1133,135,OffSeason,[2-3],Nonref,[160-260],[1-1],True
747,1134,184,HighSeason,[2-3],Nonref,[260-360],[3-4],True
748,1135,169,OffSeason,[2-3],Nonref,[160-260],[5-inf],False
749,1137,21,OffSeason,[2-3],Standard,[160-260],[2-2],False
750,1138,18,MayLongWeekend,[4-7],Standard,[160-260],[3-4],True
751,1139,54,OffSeason,[4-7],Nonref,[160-260],[2-2],True
752,1140,185,OffSeason,[8-inf],Nonref,[160-260],[1-1],True
753,1141,186,LowSeason,[4-7],Standard,[160-260],[2-2],True
754,1142,34,OffSeason,[2-3],Standard,[160-260],[3-4],False
755,1143,14,OffSeason,[4-7],Standard,[160-260],[3-4],True
756,1144,49,OffSeason,[2-3],Nonref,[160-260],[3-4],True
757,1145,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
758,1146,12,LowSeason,[4-7],Standard,[160-260],[3-4],True
759,1147,55,OffSeason,[2-3],Nonref,[160-260],[3-4],False
760,1148,49,OffSeason,[2-3],Nonref,[160-260],[3-4],True
761,1149,145,Easter,[4-7],Nonref,[160-260],[3-4],True
762,1150,25,OffSeason,[2-3],Standard,[260-360],[3-4],True
763,1150,25,OffSeason,[2-3],Standard,[260-360],[3-4],True
764,1151,25,OffSeason,[2-3],Standard,[260-360],[3-4],True
765,1151,33,OffSeason,[2-3],Standard,[260-360],[2-2],True
766,1152,145,Easter,[4-7],Nonref,[160-260],[3-4],True
767,1153,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
768,1154,187,Easter,[2-3],Nonref,[160-260],[2-2],False
769,1155,53,OffSeason,[2-3],Nonref,[160-260],[2-2],True
770,1157,18,MayLongWeekend,[4-7],Standard,[160-260],[3-4],True
771,1158,49,OffSeason,[2-3],Nonref,[160-260],[3-4],True
772,1159,147,OffSeason,[4-7],Nonref,[160-260],[1-1],True
773,1160,188,Easter,[0-1],Standard,[160-260],[1-1],False
774,1161,107,Easter,[2-3],Standard,[260-360],[3-4],False
775,1162,75,HighSeason,[2-3],Nonref,[160-260],[3-4],True
776,1163,47,Easter,[2-3],Nonref,[160-260],[3-4],True
777,1164,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
778,1165,189,LowSeason,[4-7],Standard,[160-260],[1-1],True
779,1166,190,LowSeason,[2-3],Nonref,[260-360],[5-inf],True
780,800,33,OffSeason,[2-3],Standard,[260-360],[2-2],True
781,1167,14,OffSeason,[4-7],Standard,[160-260],[3-4],True
782,1168,168,OffSeason,[4-7],Nonref,[160-260],[3-4],False
783,1169,14,OffSeason,[4-7],Standard,[160-260],[3-4],True
784,1170,24,OffSeason,[4-7],Standard,[160-260],[2-2],True
785,1171,67,HighSeason,[4-7],Standard,[160-260],[3-4],True
786,1172,191,OffSeason,[2-3],Standard,[260-360],[5-inf],False
787,706,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
788,1173,82,HighSeason,[4-7],Standard,[160-260],[2-2],True
